City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
190,avarua,68,CK,1571785452,78,-21.21,-159.78,79.06999999999996,2.6
191,tarko-sale,100,RU,1571785658,91,64.92,77.78,30.272000000000038,9.53
192,nueva concepcion,40,GT,1571785659,74,14.2,-91.3,84.46999999999997,2.19
193,hobyo,33,SO,1571785448,81,5.35,48.53,79.30399999999995,3.61
194,castro,1,CL,1571785459,62,-42.48,-73.76,53.86999999999996,3.1
195,sao joao da barra,100,BR,1571785458,90,-21.64,-41.05,72.31999999999996,5.71
196,ostrovnoy,100,RU,1571785593,98,68.05,39.51,32.432000000000016,1.29
197,touros,20,BR,1571785499,78,-5.2,-35.46,77.26999999999995,4.1
198,belyy yar,100,RU,1571785659,85,53.6,91.39,19.66999999999996,2.0
199,burns lake,20,CA,1571785659,61,54.23,-125.76,42.403999999999954,3.64
200,bambous virieux,40,MU,1571785482,94,-20.34,57.76,72.26600000000002,2.1
201,erzin,40,TR,1571785659,100,36.95,36.2,66.27200000000005,0.5
202,tokur,99,RU,1571785660,76,53.13,132.9,29.408000000000005,1.1
203,sao desiderio,67,BR,1571785660,95,-12.36,-44.97,71.05999999999997,1.59
204,port-gentil,40,GA,1571785660,83,-0.72,8.78,80.86999999999996,3.1
205,rizhao,100,CN,1571785660,63,35.43,119.46,64.16600000000001,1.36
206,port macquarie,5,AU,1571785660,72,-31.43,152.91,81.26600000000002,2.6
207,biloela,0,AU,1571785660,36,-24.4,150.51,76.36999999999996,5.43
208,makakilo city,20,US,1571785199,61,21.35,-158.09,89.27599999999998,5.7
209,cidreira,28,BR,1571785480,74,-30.17,-50.22,64.63399999999999,3.32
210,taber,90,CA,1571785567,30,49.79,-112.14,56.26400000000004,6.2
211,eregli,25,TR,1571785661,74,37.51,34.05,52.17799999999997,0.52
212,saint-philippe,90,CA,1571785424,58,45.36,-73.48,58.26199999999996,7.2
213,amahai,51,ID,1571785613,80,-3.31,129.0,80.47400000000002,5.61
214,naron,20,ES,1571785661,100,43.52,-8.15,59.26999999999996,0.5
215,ocean city,1,US,1571785661,35,30.44,-86.61,73.66999999999996,3.1
216,prachuap khiri khan,6,TH,1571785661,73,11.81,99.79,80.94200000000001,1.66
217,te anau,12,NZ,1571785432,70,-45.41,167.72,41.86400000000003,2.24
218,ixtapa,75,MX,1571785553,74,20.71,-105.21,84.46999999999997,2.6
219,marigot,57,HT,1571785662,71,18.23,-72.32,84.308,2.3
220,kavieng,100,PG,1571785573,71,-2.57,150.8,84.88399999999999,5.83
221,georgetown,75,GY,1571785315,74,6.8,-58.16,84.46999999999997,2.1
222,auki,30,NG,1571785665,52,12.18,6.51,79.23200000000003,1.96
223,vizinga,99,RU,1571785665,87,61.08,50.08,33.65600000000003,4.76
224,gadsden,1,US,1571785665,34,34.01,-86.01,68.26999999999995,3.1
225,port shepstone,100,ZA,1571785665,87,-30.74,30.45,57.95600000000003,6.68
226,doka,3,SD,1571785666,76,13.52,35.76,74.20999999999998,3.15
227,hirara,20,JP,1571785430,83,24.8,125.28,73.66999999999996,1.5
228,kyaiklat,40,MM,1571785666,94,16.44,95.73,79.06999999999996,1.87
229,lower hutt,68,NZ,1571785666,81,-41.21,174.91,53.27599999999999,17.5
230,ribeira grande,66,PT,1571785476,88,38.52,-28.7,65.46199999999996,4.03
231,laguna,75,BZ,1571785531,79,16.17,-88.94,84.46999999999997,2.23
232,klaksvik,100,FO,1571785599,81,62.23,-6.59,44.86999999999996,7.2
233,necochea,89,AR,1571785666,95,-38.55,-58.74,48.272000000000034,1.79
234,pacific grove,1,US,1571785488,38,36.62,-121.92,89.27599999999998,2.1
235,sylvan lake,75,CA,1571785667,82,52.31,-114.09,50.26999999999996,7.2
236,flagstaff,1,US,1571785501,15,35.2,-111.65,76.26199999999996,4.1
237,syamzha,100,RU,1571785667,93,60.02,41.06,46.903999999999954,5.07
238,robertson,13,AU,1571785667,63,-34.59,150.59,73.27400000000002,4.6
239,port elizabeth,90,US,1571785452,93,39.31,-74.98,66.27200000000005,3.6
240,lebu,0,ET,1571785527,79,8.96,38.73,48.056000000000026,0.75
241,huarmey,12,PE,1571785667,76,-10.07,-78.15,62.47400000000002,1.14
242,tevaitoa,1,PF,1571785668,71,-16.78,-151.5,80.36600000000001,2.58
243,mogocha,29,RU,1571785668,85,53.73,119.76,25.574000000000012,0.79
244,parati,83,BR,1571785668,49,-20.51,-54.63,73.66999999999996,2.1
245,murgab,40,TM,1571785454,62,37.5,61.97,52.069999999999965,1.0
246,mumford,96,GH,1571785499,95,5.26,-0.76,74.37200000000004,1.39
247,savinka,91,RU,1571785668,88,50.08,47.1,52.50199999999998,1.55
248,chiredzi,66,ZW,1571785669,78,-21.05,31.67,74.20999999999998,2.61
249,srednekolymsk,74,RU,1571785669,83,67.46,153.71,8.132000000000016,1.33
250,hasaki,20,JP,1571785492,77,35.73,140.83,64.27400000000002,3.1
251,verkhoyansk,99,RU,1571785672,85,67.55,133.39,3.9919999999999938,0.39
252,mairipora,100,BR,1571785672,88,-23.32,-46.59,75.46999999999997,1.5
253,dingle,29,PH,1571785460,86,11.0,122.67,80.56400000000004,2.2
254,fangshan,9,CN,1571785672,87,39.75,116.14,64.27400000000002,2.0
255,pisco,40,PE,1571785501,30,-13.71,-76.2,71.86999999999996,2.6
256,manbij,93,SY,1571785673,58,36.53,37.96,55.66999999999996,2.1
257,sorland,38,NO,1571785673,83,67.67,12.69,43.898000000000025,12.13
258,dunedin,78,NZ,1571785478,70,-45.87,170.5,47.26400000000003,9.83
259,setermoen,99,NO,1571785673,99,68.86,18.35,34.26799999999999,4.6
260,santa isabel do rio negro,42,BR,1571785673,78,-0.41,-65.02,78.51199999999996,0.83
261,vao,100,EE,1571785447,84,59.1,26.19,49.477999999999966,5.42
262,itaueira,66,BR,1571785674,86,-7.6,-43.03,74.56999999999996,2.59
263,roros,89,NO,1571785674,92,62.57,11.38,30.46999999999996,1.5
264,eureka,20,US,1571785674,77,40.8,-124.16,71.27599999999998,8.2
265,mayo,75,CA,1571785543,80,63.59,-135.9,34.06999999999996,1.5
266,bani,0,YE,1571785674,57,16.02,42.93,84.93800000000005,2.56
267,sumenep,99,ID,1571785674,71,-7.02,113.87,82.99399999999997,3.72
268,morondava,7,MG,1571785675,61,-20.3,44.28,74.24600000000005,1.49
269,ilulissat,40,GL,1571785430,52,69.22,-51.1,17.86999999999996,1.5
270,hamilton,75,CA,1571785458,62,43.26,-79.87,59.26999999999996,7.7
271,santa rosa,0,AR,1571785449,25,-36.62,-64.29,55.184,3.6
272,ust-maya,85,RU,1571785675,92,60.42,134.54,18.553999999999952,0.98
273,pensilvania,74,CO,1571785675,97,5.38,-75.16,66.52400000000002,1.43
274,koutiala,33,ML,1571785675,66,12.39,-5.46,80.31199999999995,3.0
275,prince rupert,90,CA,1571785606,87,54.32,-130.32,48.469999999999956,3.1
276,barguzin,100,RU,1571785675,94,53.62,109.63,19.58000000000004,0.69
277,gardez,0,AF,1571785676,51,33.6,69.22,40.80199999999998,1.03
278,koygorodok,92,RU,1571785676,87,60.44,51.01,31.49600000000005,4.49
279,mar del plata,0,AR,1571785503,55,-46.43,-67.52,49.71199999999996,3.12
280,mahebourg,40,MU,1571785447,94,-20.41,57.7,72.26600000000002,2.1
281,esperance,0,AU,1571785486,100,-33.86,121.89,50.26999999999996,2.6
282,kaitangata,89,NZ,1571785468,52,-46.28,169.85,50.26999999999996,6.26
283,breyten,21,ZA,1571785676,86,-26.3,29.99,52.627999999999965,4.09
284,coahuayana,99,MX,1571785529,84,18.62,-100.35,77.66600000000001,0.68
285,turayf,75,SA,1571785677,93,31.68,38.65,61.069999999999965,6.2
286,tabou,50,CI,1571785677,96,4.42,-7.36,74.75,1.16
287,viedma,90,AR,1571785534,86,-40.81,-62.99,49.658,6.02
288,comodoro rivadavia,0,AR,1571785555,27,-45.87,-67.48,62.86999999999996,4.6
289,talnakh,75,RU,1571785425,78,69.49,88.39,17.86999999999996,16.0
290,henties bay,0,NA,1571785610,90,-22.12,14.28,59.26999999999996,1.1
291,grand gaube,40,MU,1571785678,94,-20.01,57.66,72.26600000000002,2.1
292,saint-augustin,90,CA,1571785467,66,45.63,-73.98,57.469999999999956,3.1
293,lagos,20,NG,1571785559,94,6.46,3.39,79.06999999999996,1.0
294,camden,90,US,1571785678,93,39.94,-75.12,64.27400000000002,4.6
295,severo-kurilsk,96,RU,1571785486,55,50.68,156.12,45.37400000000001,2.72
296,tezu,80,IN,1571785678,70,27.93,96.16,66.21799999999999,0.77
297,vila velha,12,BR,1571785438,74,-3.71,-38.6,80.86999999999996,3.6
298,sawakin,0,SD,1571785678,69,19.1,37.33,86.48599999999996,3.2
299,antofagasta,20,CL,1571785611,67,-23.65,-70.4,61.069999999999965,5.1
300,cordoba,43,AR,1571785679,37,-27.78,-67.24,69.566,5.77
301,margate,68,AU,1571785559,60,-43.03,147.26,69.27799999999996,3.1
302,norman wells,90,CA,1571785443,92,65.28,-126.83,25.069999999999958,0.46
303,floro,100,NO,1571785679,93,61.6,5.03,44.86999999999996,6.2
304,sharjah,40,AE,1571785679,79,25.36,55.39,84.46999999999997,3.6
305,arman,0,RU,1571785679,61,59.7,150.17,31.027999999999963,4.77
306,mount isa,0,AU,1571785680,32,-20.73,139.49,82.66999999999996,8.7
307,provideniya,75,RU,1571785438,74,64.42,-173.23,34.06999999999996,7.0
308,garmsar,100,IR,1571785680,54,35.22,52.34,63.23000000000005,1.91
309,taiyuan,4,CN,1571785680,87,37.86,112.56,44.86999999999996,2.0
310,vila,49,IT,1571785680,100,45.18,8.4,63.266000000000005,2.1
311,kralendijk,43,BQ,1571785681,76,12.15,-68.27,82.79600000000005,5.64
312,anaco,21,VE,1571785681,94,9.43,-64.46,73.38200000000002,1.43
313,haines junction,36,CA,1571785681,96,60.75,-137.51,24.061999999999955,3.67
314,victor harbor,0,AU,1571785681,60,-35.55,138.62,90.26600000000002,1.0
315,biak,76,ID,1571785681,74,-0.91,122.88,80.56400000000004,6.36
316,kahului,20,US,1571785514,45,20.89,-156.47,88.06999999999996,6.7
317,russell,1,US,1571785682,20,38.9,-98.86,65.26400000000004,8.7
318,jutai,29,BR,1571785682,90,-1.71,-47.89,75.86600000000001,1.82
319,olinda,0,AU,1571785682,37,-37.84,145.39,68.26999999999995,0.5
320,ust-karsk,99,RU,1571785682,91,52.71,118.82,25.303999999999952,0.88
321,rockland,90,CA,1571785459,100,45.55,-75.29,55.274000000000015,2.1
322,yasnogorsk,84,RU,1571785683,95,54.48,37.69,54.01400000000004,5.32
323,harper,1,US,1571785683,19,30.3,-99.24,80.86999999999996,2.6
324,aklavik,90,CA,1571785613,100,68.22,-135.01,21.469999999999956,1.0
325,sinnamary,20,GF,1571785490,81,5.38,-52.96,81.98599999999996,6.42
326,port blair,20,IN,1571785459,94,11.67,92.75,77.26999999999995,3.11
327,bandarbeyla,33,SO,1571785524,77,9.49,50.81,80.13200000000002,7.2
328,glubokiy,68,RU,1571785683,68,48.52,40.33,53.67200000000004,1.69
329,watsa,99,CD,1571785684,99,3.04,29.53,64.49000000000002,0.69
330,quatre cocos,40,MU,1571785684,94,-20.21,57.76,72.26600000000002,2.1
331,upernavik,99,GL,1571785480,52,72.79,-56.15,20.533999999999992,2.88
332,santana,40,BR,1571785684,74,-0.06,-51.18,86.26999999999995,5.1
333,storm lake,75,US,1571785684,46,42.64,-95.21,52.069999999999965,5.7
334,gillette,75,US,1571785684,53,44.29,-105.5,52.26799999999999,5.1
335,coruripe,38,BR,1571785685,82,-10.12,-36.18,76.94600000000005,8.12
336,syracuse,90,US,1571785295,100,43.05,-76.15,57.272000000000034,2.6
337,namatanai,63,PG,1571785431,69,-3.66,152.44,84.326,3.97
338,san jose,75,HN,1571785685,78,14.25,-87.96,73.66999999999996,2.1
339,west bay,75,CA,1571785519,76,49.34,-123.21,58.26199999999996,9.8
340,ancud,10,CL,1571785521,62,-41.87,-73.83,53.86999999999996,3.1
341,vardo,20,US,1571785468,100,39.62,-77.74,59.26999999999996,1.5
342,eyl,31,SO,1571785685,78,7.98,49.82,80.11400000000003,6.29
343,saint-leu,49,RE,1571785686,88,-21.15,55.28,73.66999999999996,4.1
344,krymsk,20,RU,1571785686,81,44.93,37.99,52.069999999999965,2.0
345,hambantota,100,LK,1571785481,83,6.12,81.12,80.67200000000004,6.76
346,batemans bay,0,AU,1571785555,55,-35.71,150.18,68.26999999999995,0.45
347,fukue,20,JP,1571785686,72,35.03,136.69,66.46999999999997,3.6
348,malanje,64,AO,1571785686,93,-9.54,16.35,65.37200000000004,2.06
349,kargopol,100,RU,1571785686,83,61.51,38.95,47.26400000000003,5.75
350,jalu,0,LY,1571785686,66,29.03,21.55,66.68599999999998,3.58
351,ponta do sol,61,BR,1571785443,80,-20.63,-46.0,68.97200000000004,2.09
352,brigantine,90,US,1571785687,100,39.41,-74.36,65.26400000000004,4.6
353,verkhnyaya inta,99,RU,1571785687,90,65.99,60.32,21.758000000000003,5.52
354,netrakona,0,BD,1571785687,84,24.88,90.72,68.48599999999996,1.77
355,klyuchi,96,RU,1571785687,63,52.25,79.17,29.048000000000023,5.11
356,nome,1,US,1571785426,31,30.04,-94.42,77.26999999999995,2.6
357,anshun,98,CN,1571785688,92,26.25,105.93,55.814000000000036,2.7
358,saint george,0,GR,1571785482,87,39.45,22.34,55.66999999999996,0.41
359,zhigansk,97,RU,1571785558,92,66.77,123.37,8.92400000000001,2.74
360,vostok,0,RU,1571785688,45,46.45,135.83,46.58000000000004,1.06
361,chippewa falls,90,US,1571785503,80,44.94,-91.39,43.06999999999996,6.7
362,kiama,0,AU,1571785691,63,-34.67,150.86,73.27400000000002,4.6
363,saint anthony,1,US,1571785610,50,43.97,-111.68,55.66999999999996,9.3
364,dobrin,0,BG,1571785692,99,43.87,27.84,56.26400000000004,0.45
365,aqtobe,99,KZ,1571785692,60,50.28,57.21,43.06999999999996,2.0
366,luganville,75,VU,1571785692,74,-15.51,167.18,82.66999999999996,3.6
367,bocana de paiwas,44,NI,1571785692,86,12.79,-85.12,76.45999999999998,0.36
368,traverse city,90,US,1571785692,87,44.76,-85.62,50.26999999999996,8.2
369,nioro,54,GM,1571785692,27,13.79,-15.05,83.15600000000003,4.65
370,macau,38,BR,1571785693,81,-5.11,-36.64,78.83599999999997,8.18
371,rimouski,90,CA,1571785693,87,48.45,-68.52,46.274000000000015,4.1
372,kirkwall,40,GB,1571785693,87,58.98,-2.96,52.069999999999965,7.7
373,conde,0,BR,1571785693,82,-11.81,-37.61,78.49399999999997,9.42
374,lorvao,27,PT,1571785693,93,40.26,-8.32,60.27799999999996,1.5
375,katherine,9,AU,1571785693,54,-14.47,132.26,82.66999999999996,1.5
376,bukama,100,CD,1571785694,96,-9.2,25.85,71.13200000000002,0.59
377,otjiwarongo,9,NA,1571785694,16,-20.46,16.65,70.06999999999996,1.5
378,nemuro,100,JP,1571785434,79,43.32,145.57,56.04800000000003,1.45
379,batagay,83,RU,1571785694,84,67.65,134.64,4.388000000000044,0.45
380,denpasar,20,ID,1571785480,94,-8.65,115.22,79.06999999999996,0.5
381,kota belud,75,MY,1571785694,88,6.35,116.43,79.06999999999996,1.5
382,madaoua,0,NE,1571785684,16,14.07,5.96,89.11400000000003,3.87
383,padang,79,ID,1571785497,89,-0.92,100.36,67.74800000000002,1.57
384,arlit,0,NE,1571785591,17,18.74,7.39,88.71799999999999,3.83
385,chipinge,6,ZW,1571785694,90,-20.19,32.62,65.03000000000004,2.01
386,mbandaka,83,CD,1571785695,96,0.05,18.26,71.38399999999999,0.83
387,charters towers,25,AU,1571785695,46,-20.07,146.27,79.23200000000003,6.34
388,goulburn,0,AU,1571785695,52,-34.75,149.72,69.27799999999996,4.3
389,nizhniye vyazovyye,75,RU,1571785695,82,55.8,48.52,35.86999999999996,2.0
390,sambava,44,MG,1571785695,95,-14.27,50.17,71.58200000000002,0.88
391,mercedes,67,UY,1571785695,76,-33.25,-58.03,58.26199999999996,0.89
392,tigil,72,RU,1571785606,82,57.8,158.67,26.851999999999975,4.37
393,lumphat,30,KH,1571785696,88,13.5,106.97,73.61600000000001,1.48
394,matara,93,BI,1571785489,86,-3.48,29.48,58.766000000000005,0.46
395,conceicao do araguaia,100,BR,1571785696,84,-8.26,-49.26,75.99199999999999,2.19
396,cururupu,67,BR,1571785696,93,-1.82,-44.87,72.40999999999998,1.28
397,taltal,0,CL,1571785457,94,-25.41,-70.49,51.530000000000044,1.65
398,mokolo,79,CM,1571785696,94,10.74,13.8,75.46999999999997,2.1
399,beyneu,56,KZ,1571785460,72,45.32,55.19,48.30800000000001,2.97
400,fayaoue,94,NC,1571785696,79,-20.65,166.53,74.01199999999996,7.44
401,silver city,1,US,1571785697,13,32.77,-108.28,71.86999999999996,4.6
402,sibolga,98,ID,1571785697,98,1.74,98.78,72.12200000000004,0.42
403,mogadishu,67,SO,1571785635,83,2.04,45.34,81.35600000000002,6.94
